Document_ID,Document_Name,Document_Type,Category,Sub_Category,Source,Source_URL,File_Path,File_Size_MB,Page_Count,Date_Published,Date_Acquired,Date_Processed,Processing_Status,Language,Contains_Tables,Contains_Images,Confidentiality,Retention_Period,Owner,Quality_Score,Final_Decision,Final_Selection_Rationale,Supporting_Factors,Notes
CAND_A53A87F70C,CAND_A53A87F70C_exh_991.htm,HTML,Supply Chain Evidence,Supplier and Tiering,www.sec.gov,https://www.sec.gov/Archives/edgar/data/1145986/000117184325002948/exh_991.htm,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_A53A87F70C_exh_991.htm,0.11,,"May 8, 2025",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.67,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.sec.gov; subtopic=supplier_tiering; hybrid=44.16; credibility=73.85; direct_usecase_pct=71.2; metadata=91.11; capacities=78.7 million; 5.6 million; 94.5 million; 301.2 million; 286.6 million; 9.8 million; 1.8 million; 4.8 million; 4.9 millio; selected_as_best_near_duplicate_version,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=73.85 Hybrid=44.16 CopyStatus=copied
CAND_26EF2EBCA7,CAND_26EF2EBCA7_freyr-battery-taps-ira-as-motivation-to-bring-battery-storage-manufacturing-to-georgia.html,HTML,Policy and Localization,Incentives and Localization,www.energytech.com,https://www.energytech.com/energy-storage/article/21254716/freyr-battery-taps-ira-as-motivation-to-bring-battery-storage-manufacturing-to-georgia,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_26EF2EBCA7_freyr-battery-taps-ira-as-motivation-to-bring-battery-storage-manufacturing-to-georgia.html,0.18,,Nov 14th 2022,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.59,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.energytech.com; subtopic=policy_localization; hybrid=45.42; credibility=71.14; direct_usecase_pct=81.0; metadata=85.93; capacities=34 GWh; 1.7 billion; 2.6 billion; 1.2 billion; 19 GWh,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=71.14 Hybrid=45.42 CopyStatus=copied
CAND_5ED6CA5017,CAND_5ED6CA5017_Freyr_purchases_land_in_Georgia_for_battery_plant_-_electrive.html,HTML,Policy and Localization,Incentives and Localization,www.electrive.com,https://www.electrive.com/2022/11/14/freyr-purchases-land-in-georgia-for-battery-plant,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_5ED6CA5017_Freyr_purchases_land_in_Georgia_for_battery_plant_-_electrive.html,0.12,,2022-11-14T15:51:45+01:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.57,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.electrive.com; subtopic=policy_localization; hybrid=47.84; credibility=66.29; direct_usecase_pct=82.9; metadata=75.86; capacities=34 GWh; 1.7 billion; 29 GWh; 2.6 billion; 50 GWh; 100 GWh; 200 GWh,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=66.29 Hybrid=47.84 CopyStatus=copied
CAND_EDD1E62719,CAND_EDD1E62719_Task%202_Strategic%20Need%20for%20Investing.pdf,PDF,Policy and Localization,Incentives and Localization,www.dot.ga.gov,https://www.dot.ga.gov/InvestSmart/Freight/GeorgiaFreight/Task%202_Strategic%20Need%20for%20Investing.pdf,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_EDD1E62719_Task%202_Strategic%20Need%20for%20Investing.pdf,3.16,51,D:20171130153924-05'00',2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.54,Review,Final decision=review. high credibility. direct GNEM use-case fit. page-linked evidence available,source=www.dot.ga.gov; subtopic=policy_localization; hybrid=39.62; credibility=77.71; direct_usecase_pct=77.3; metadata=90.32; evidence_pages=26,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=77.71 Hybrid=39.62 CopyStatus=copied
CAND_DEB93D9815,"CAND_DEB93D9815_neovolta-launches-us-battery-storage-factory-in-georgia,112781_2.html",HTML,Supply Chain Evidence,Supplier and Tiering,www.environmentenergyleader.com,"https://www.environmentenergyleader.com/stories/neovolta-launches-us-battery-storage-factory-in-georgia,112781","/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_DEB93D9815_neovolta-launches-us-battery-storage-factory-in-georgia,112781_2.html",0.11,,"January 27, 2026",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.5,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.environmentenergyleader.com; subtopic=supplier_tiering; hybrid=47.77; credibility=66.68; direct_usecase_pct=78.8; metadata=85.2; capacities=06%; 25.47%; 2 GWh; 8 GWh; 45 billion; 13 million; selected_as_best_near_duplicate_version,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=66.68 Hybrid=47.77 CopyStatus=copied
CAND_0C84D1B1BF,CAND_0C84D1B1BF_new-savannah-georgia-transload-facility-goes-operational.html,HTML,Infrastructure and Risk,Logistics and Risk,www.pinechemicals.org,https://www.pinechemicals.org/news/new-savannah-georgia-transload-facility-goes-operational,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_0C84D1B1BF_new-savannah-georgia-transload-facility-goes-operational.html,0.1,,"APRIL 24, 2019",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.47,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.pinechemicals.org; subtopic=logistics_risk; hybrid=49.99; credibility=65.81; direct_usecase_pct=82.8; metadata=89.1; capacities=1.92 billion; 11.2 billion,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=65.81 Hybrid=49.99 CopyStatus=copied
CAND_B46C20F5B8,CAND_B46C20F5B8_doe-announces-657-billion-loan-rivian-support-construction-ev-manufacturing-facility_2.html,HTML,Supply Chain Evidence,Facilities and Capacity,www.energy.gov,https://www.energy.gov/edf/articles/doe-announces-657-billion-loan-rivian-support-construction-ev-manufacturing-facility,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_B46C20F5B8_doe-announces-657-billion-loan-rivian-support-construction-ev-manufacturing-facility_2.html,0.1,,"January 16, 2025",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.47,Review,Final decision=review. high credibility. direct GNEM use-case fit,source=www.energy.gov; subtopic=who_where_scale; hybrid=42.75; credibility=75.11; direct_usecase_pct=70.8; metadata=77.11; capacities=6.57 Billion; 5.975 billion; 592 million; 146 million; 16 million; 278.9 billion; selected_as_best_near_duplicate_version,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=75.11 Hybrid=42.75 CopyStatus=copied
CAND_528B71553C,CAND_528B71553C_2025-HSI-Introduction.pdf,PDF,Policy and Localization,Incentives and Localization,epd.georgia.gov,https://epd.georgia.gov/document/pdf/2025-hsi-introduction/download,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_528B71553C_2025-HSI-Introduction.pdf,0.53,6,D:20250625181952-04'00',2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.46,Review,Final decision=review. high credibility. direct GNEM use-case fit. page-linked evidence available,"source=epd.georgia.gov; subtopic=policy_localization; hybrid=34.61; credibility=79.1; direct_usecase_pct=82.6; metadata=94.1; evidence_pages=2, 4",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=79.1 Hybrid=34.61 CopyStatus=copied
CAND_7259866BE0,CAND_7259866BE0_Georgia_Port_Authority_Plans_New_Inland_Port.html,HTML,Infrastructure and Risk,Logistics and Risk,www.greenworldwide.com,https://www.greenworldwide.com/georgia-port-authority-plans-new-inland-port,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_7259866BE0_Georgia_Port_Authority_Plans_New_Inland_Port.html,1.5,,2024,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.44,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.greenworldwide.com; subtopic=logistics_risk; hybrid=44.83; credibility=68.42; direct_usecase_pct=88.3; metadata=81.15; capacities=170 million; 46.8 million; 100 million; 20%; 29%,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=68.42 Hybrid=44.83 CopyStatus=copied
CAND_174687C7CD,CAND_174687C7CD_ea022002201ex99-1_freyr.htm,HTML,Supply Chain Evidence,Facilities and Capacity,www.sec.gov,https://www.sec.gov/Archives/edgar/data/1992243/000121390024094750/ea022002201ex99-1_freyr.htm,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_174687C7CD_ea022002201ex99-1_freyr.htm,0.03,,"November 6, 2024",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.41,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.sec.gov; subtopic=who_where_scale; hybrid=48.42; credibility=69.19; direct_usecase_pct=72.1; metadata=90.39; capacities=1.35 million; 125 million; 225 million; 340 million; 100 million; 50 million; 150 million; 14.8 million; 80 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=69.19 Hybrid=48.42 CopyStatus=copied
CAND_C58B531E0E,CAND_C58B531E0E_The_US_Southeast_is_getting_its_first_EV_battery_supply_chain_project_Electrek.html,HTML,Supply Chain Evidence,Facilities and Capacity,electrek.co,https://electrek.co/2024/03/12/us-southeast-first-ev-battery-supply-chain-project,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_C58B531E0E_The_US_Southeast_is_getting_its_first_EV_battery_supply_chain_project_Electrek.html,0.14,,2024-03-12T23:36:52+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.39,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=electrek.co; subtopic=who_where_scale; hybrid=45.47; credibility=70.41; direct_usecase_pct=73.6; metadata=85.34; capacities=500 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=70.41 Hybrid=45.47 CopyStatus=copied
CAND_BE6E504944,CAND_BE6E504944_Mitigate_Tariff_Risk_–_Consider_Foreign_Trade_Zone_(FTZ)_-_IMEC_Site.html,HTML,Policy and Localization,Incentives and Localization,www.imec.org,https://www.imec.org/mitigate-tariff-risk-consider-foreign-trade-zone-ftz,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_BE6E504944_Mitigate_Tariff_Risk_–_Consider_Foreign_Trade_Zone_(FTZ)_-_IMEC_Site.html,0.16,,2025-03-06T15:59:47+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.38,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.imec.org; subtopic=policy_localization; hybrid=39.69; credibility=74.93; direct_usecase_pct=78.9; metadata=76.69; capacities=0%; 200%; 2024%; 20790%; 20101%; 1 million; 2 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=74.93 Hybrid=39.69 CopyStatus=copied
CAND_9CB17E788F,CAND_9CB17E788F_sk-battery-america-cuts-958-jobs-at-26-billion-georgia-plant-amid-ev-pullback.html,HTML,Policy and Localization,Incentives and Localization,www.prismnews.com,https://www.prismnews.com/news/sk-battery-america-cuts-958-jobs-at-26-billion-georgia-plant-amid-ev-pullback,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_9CB17E788F_sk-battery-america-cuts-958-jobs-at-26-billion-georgia-plant-amid-ev-pullback.html,0.1,,2026-03-08T06:12:52.633+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.32,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.prismnews.com; subtopic=policy_localization; hybrid=46.78; credibility=65.14; direct_usecase_pct=84.7; metadata=79.68; capacities=2.6 billion; 11.4 billion; 1.4 Million; 4.2 million; 14 Billion,Strong enough evidence and ranking signals to keep for manual review even without a strict shortlist pass. Credibility=65.14 Hybrid=46.78 CopyStatus=copied
CAND_10CBA0B005,CAND_10CBA0B005_gov-kemp-hyundai-motor-group-and-lg-energy-solution-invest-additional-2b.html,HTML,Supply Chain Evidence,Supplier and Tiering,gov.georgia.gov,https://gov.georgia.gov/press-releases/2023-08-31/gov-kemp-hyundai-motor-group-and-lg-energy-solution-invest-additional-2b,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_10CBA0B005_gov-kemp-hyundai-motor-group-and-lg-energy-solution-invest-additional-2b.html,0.11,,,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.31,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=gov.georgia.gov; subtopic=supplier_tiering; hybrid=43.16; credibility=72.93; direct_usecase_pct=78.3; metadata=78.96; capacities=25 billion; 11 billion; 2 billion; 4.3 billion,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=72.93 Hybrid=43.16 CopyStatus=copied
CAND_6A1F49CF2A,CAND_6A1F49CF2A_Ascend_Elements_-_Battery-Tech_Network.html,HTML,Infrastructure and Risk,Logistics and Risk,battery-tech.net,https://battery-tech.net/company/ascend-elements,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_6A1F49CF2A_Ascend_Elements_-_Battery-Tech_Network.html,0.24,,2025-08-27T15:13:05+02:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.27,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=battery-tech.net; subtopic=logistics_risk; hybrid=44.39; credibility=70.42; direct_usecase_pct=83.2; metadata=89.31; capacities=125 million; 320 Million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=70.42 Hybrid=44.39 CopyStatus=copied
CAND_785B616612,CAND_785B616612_Georgia_Beefs_Up_Port_Infrastructure_to_Be_Major_Ocean_Freight_Player.html,HTML,Policy and Localization,Incentives and Localization,sourcingjournal.com,https://sourcingjournal.com/topics/logistics/georgia-port-authority-savannah-ocean-freight-cargo-infrastructure-rail-truck-422383,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_785B616612_Georgia_Beefs_Up_Port_Infrastructure_to_Be_Major_Ocean_Freight_Player.html,0.73,,2023-03-09T15:53:27+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.24,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=sourcingjournal.com; subtopic=policy_localization; hybrid=51.77; credibility=61.44; direct_usecase_pct=85.4; metadata=88.44; capacities=4.5 billion; 1.5 million; 7.5 million; 1 million; 2 million; 196 billion; 1.2 million,Passed shortlist thresholds but missed one or more LLM judge thresholds. Credibility=61.44 Hybrid=51.77 CopyStatus=copied
CAND_2DAC59B613,CAND_2DAC59B613_OEF-144.pdf,PDF,Policy and Localization,Incentives and Localization,www.oxfordenergy.org,https://www.oxfordenergy.org/wpcms/wp-content/uploads/2025/04/OEF-144.pdf,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_2DAC59B613_OEF-144.pdf,1.9,61,D:20250410171121+01'00',2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.23,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit. page-linked evidence available,"source=www.oxfordenergy.org; subtopic=policy_localization; hybrid=43.46; credibility=72.95; direct_usecase_pct=77.8; metadata=87.1; evidence_pages=2, 31; capacities=5 million; 55 million",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=72.95 Hybrid=43.46 CopyStatus=copied
CAND_489DC8A6E3,CAND_489DC8A6E3_Hyundai_Georgia_Plant_Expansion_Investment.html,HTML,Supply Chain Evidence,Facilities and Capacity,www.heresavannah.com,https://www.heresavannah.com/hyundai-georgia-plant-expansion,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_489DC8A6E3_Hyundai_Georgia_Plant_Expansion_Investment.html,0.41,,2025-09-19T09:01:26+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,51.18,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.heresavannah.com; subtopic=who_where_scale; hybrid=44.43; credibility=70.56; direct_usecase_pct=73.8; metadata=78.09; capacities=2.7 Billion; 5 billion; 5.6 million; 10.3 billion; 4.3 billion; 2.1 billion; 1.2 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=70.56 Hybrid=44.43 CopyStatus=copied
CAND_AAC602741A,CAND_AAC602741A_gov-kemp-announces-statewide-initiative-accelerate-georgias-electric.html,HTML,Supply Chain Evidence,Supplier and Tiering,gov.georgia.gov,https://gov.georgia.gov/press-releases/2021-07-20/gov-kemp-announces-statewide-initiative-accelerate-georgias-electric,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_AAC602741A_gov-kemp-announces-statewide-initiative-accelerate-georgias-electric.html,0.11,,,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,50.94,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=gov.georgia.gov; subtopic=supplier_tiering; hybrid=46.6; credibility=68.89; direct_usecase_pct=77.5; metadata=87.71; capacities=250 billion; 04%; 2.6 billion,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=68.89 Hybrid=46.6 CopyStatus=copied
CAND_1C4CECA2A2,CAND_1C4CECA2A2_Impressive_$23M_Boost_for_Georgia_battery_manufacturing_JV_-_PVknowhow.html,HTML,Infrastructure and Risk,Logistics and Risk,www.pvknowhow.com,https://www.pvknowhow.com/news/impressive-23m-boost-for-georgia-battery-manufacturing-jv,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_1C4CECA2A2_Impressive_$23M_Boost_for_Georgia_battery_manufacturing_JV_-_PVknowhow.html,0.42,,"February 13, 2026",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,50.87,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.pvknowhow.com; subtopic=logistics_risk; hybrid=46.25; credibility=65.72; direct_usecase_pct=88.5; metadata=87.59; capacities=23 Million; 7 million; 2 GWh; 8 GWh,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=65.72 Hybrid=46.25 CopyStatus=copied
CAND_1B4A291679,CAND_1B4A291679_georgia-ports-welcomes-wallenius-wilhelmsens-new-brunswick-hub-facility.html,HTML,Policy and Localization,Incentives and Localization,www.expansionsolutionsmagazine.com,https://www.expansionsolutionsmagazine.com/georgia-ports-welcomes-wallenius-wilhelmsens-new-brunswick-hub-facility,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_1B4A291679_georgia-ports-welcomes-wallenius-wilhelmsens-new-brunswick-hub-facility.html,0.32,,2025-01-24T17:10:14+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,50.84,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.expansionsolutionsmagazine.com; subtopic=policy_localization; hybrid=42.72; credibility=68.92; direct_usecase_pct=90.0; metadata=83.44; capacities=33 billion; 140 billion; 3.8 billion; 4.2 billion,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=68.92 Hybrid=42.72 CopyStatus=copied
CAND_0A5EEEA586,CAND_0A5EEEA586_fulltext.txt,TXT,Infrastructure and Risk,Logistics and Risk,dlg.usg.edu,https://dlg.usg.edu/record/dlg_ggpd_50553986-2023-07-14/fulltext.text,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_0A5EEEA586_fulltext.txt,0.89,,"July 14, 2023",2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,50.81,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=dlg.usg.edu; subtopic=logistics_risk; hybrid=40.55; credibility=74.11; direct_usecase_pct=78.1; metadata=86.6,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=74.11 Hybrid=40.55 CopyStatus=copied
CAND_5B44B08C5A,"CAND_5B44B08C5A_GPA_invests_in_rail_connections,_terminal_capacity_-_Georgia_Ports_Authority.html",HTML,Policy and Localization,Incentives and Localization,gaports.com,https://gaports.com/press-releases/gpa-invests-in-rail-connections-terminal-capacity,"/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_5B44B08C5A_GPA_invests_in_rail_connections,_terminal_capacity_-_Georgia_Ports_Authority.html",0.12,,2023-12-07T20:50:27+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,50.76,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=gaports.com; subtopic=policy_localization; hybrid=48.72; credibility=63.49; direct_usecase_pct=85.3; metadata=84.49; capacities=127 million; 374 million; 4.5 billion; 46.8 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=63.49 Hybrid=48.72 CopyStatus=copied
CAND_4DB99144C6,CAND_4DB99144C6_building-a-resilient-global-ev-supply-chain-amid-uncertainty.html,HTML,Policy and Localization,Incentives and Localization,www.bain.com,https://www.bain.com/insights/building-a-resilient-global-ev-supply-chain-amid-uncertainty,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_4DB99144C6_building-a-resilient-global-ev-supply-chain-amid-uncertainty.html,0.25,,2023-10-18T11:00:00.0000000+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,50.74,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.bain.com; subtopic=policy_localization; hybrid=46.89; credibility=67.91; direct_usecase_pct=71.5; metadata=84.25; capacities=65 billion; 49 billion,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=67.91 Hybrid=46.89 CopyStatus=copied
CAND_B80DBE9B47,CAND_B80DBE9B47_C2ES-GA-Takeaways-FINAL2.pdf,PDF,Policy and Localization,Incentives and Localization,www.c2es.org,https://www.c2es.org/wp-content/uploads/2025/12/C2ES-GA-Takeaways-FINAL2.pdf,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_B80DBE9B47_C2ES-GA-Takeaways-FINAL2.pdf,0.23,8,D:20251205191928Z,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,50.52,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit. page-linked evidence available,"source=www.c2es.org; subtopic=policy_localization; hybrid=46.24; credibility=67.35; direct_usecase_pct=74.5; metadata=80.95; evidence_pages=1, 2, 5; capacities=25 billion",Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=67.35 Hybrid=46.24 CopyStatus=copied
CAND_6DAB860470,CAND_6DAB860470_Georgia's_Inland_Port_set_for_May_opening_•_The_Georgia_Virtue.html,HTML,Infrastructure and Risk,Logistics and Risk,www.thegeorgiavirtue.com,https://www.thegeorgiavirtue.com/georgia-news/georgiasinland-port-set-for-may-opening,/home/sm11926/Downloads/Ev_Crawler_Automation/Tavily_ev-automation-main/outputs/pipeline_runs/batch_000_499/final_docs/review/CAND_6DAB860470_Georgia's_Inland_Port_set_for_May_opening_•_The_Georgia_Virtue.html,0.3,,2026-03-24T14:30:34+00:00,2026-03-25,2026-03-25,Curated-Review,Unknown,Unknown,Unknown,Public,TBD,GNEM Research Pipeline,50.48,Review,Final decision=review. acceptable credibility. direct GNEM use-case fit,source=www.thegeorgiavirtue.com; subtopic=logistics_risk; hybrid=48.21; credibility=64.64; direct_usecase_pct=83.0; metadata=84.15; capacities=262 million; 100 million; 134 million; 4.8 million,Insufficient grounded supply-chain evidence or too much generic/news/marketing noise. Promoted to review to meet the large-run curated recall band after clearing secondary quality checks. Credibility=64.64 Hybrid=48.21 CopyStatus=copied
