Chunk_ID,Document_ID,Category,Entity_Type,Entity_Name,Chunk_Type,Char_Count,Token_Estimate,Embedding_Model,Embedding_Dimension,Created_Date,Last_Updated,Version,Status,Quality_Score,Retrieval_Count,Avg_Relevance_Score,Notes,Chunk_Text
CAND_AE87F319D1_CHUNK_03,CAND_AE87F319D1,Policy and Localization,Facet,"policy, incentives, and localization",middle,1173,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,46.65,0,46.65,"facet=policy, incentives, and localization the GPA's overall mission and goals. we will strive to: meet or exceed all applicable federal, state, and local regulations and other commitments; define and establish environmental objectives, targets and best management practices and moni","the GPA's overall mission and goals. we will strive to: meet or exceed all applicable federal, state, and local regulations and other commitments; define and establish environmental objectives, targets and best management practices and monitor performance; minimize pollution from port operations; continually improve the port's performance; ensure that the environmental management policy is available to staff, tenants, customers and the general public; and communicate our performance to the community. The GPA has a mission. That mission has a 'green' light. Get the full story on-line. It's just one more way the GPA is redefining the pace of trade- one click at a time. gaports.com/learnmore 23 stayingaheadofthe By Michael White Redefining the pace of trade has been the watchword at the Georgia Ports Authority since it began operations in 1945. What does ""redefining the pace of trade"" mean? To Georgia Ports Authority, Executive Director Curtis Foltz, the answer is teamwork, attitude and a compulsive commitment to meeting customer requirements. ""I have had the good fortune to work at several ports around the country and I think what separates us from everyone"
CAND_A63E959ADD_CHUNK_01,CAND_A63E959ADD,Infrastructure and Risk,Facet,"policy, incentives, and localization",first,1287,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,42.12,0,42.12,"facet=policy, incentives, and localization Exhibit 99.1 An IP - driven battery recycling technology company May 2025 Ace Green Recycling, Inc. This presentation contains statements regarding Ace Green Recycling, Inc. (“Ace Green”), with whom Athena Technology Acquisition Corp. II (“","Exhibit 99.1 An IP - driven battery recycling technology company May 2025 Ace Green Recycling, Inc. This presentation contains statements regarding Ace Green Recycling, Inc. (“Ace Green”), with whom Athena Technology Acquisition Corp. II (“Athena”) has entered into a business combination agreement to consummate a business combination (the “Business Combination”), and other matters that are forward - looking statements within the meaning of Section 27A of the Securities Act of 1933, as amended, and Section 21E of the Securities Exchange Act of 1934, as amended. In some cases, forward - looking statements can be identified by words such as “anticipate,” “approximate,” “believe,” “plan,” “estimate,” “expect,” “project,” “could,” “should,” “strategy,” “will,” “intend,” “may” and other similar expressions or the negative of such words or expressions. Statements in this presentation concerning (i) Athena’s or Ace Green’s expected future financial position, business strategy, production capacity, competitive positions, growth opportunities, plans and objectives of management and (ii) the expected benefits of the Business Combination, together with other statements that are not historical facts, are forward - looking statements that are estimates reflecting management’s best"
CAND_A63E959ADD_CHUNK_02,CAND_A63E959ADD,Infrastructure and Risk,Facet,"policy, incentives, and localization",first,1262,179,hashing_bow,512,2026-03-25,2026-03-25,1,Review,41.44,0,41.44,"facet=policy, incentives, and localization future financial position, business strategy, production capacity, competitive positions, growth opportunities, plans and objectives of management and (ii) the expected benefits of the Business Combination, together with other statements th","future financial position, business strategy, production capacity, competitive positions, growth opportunities, plans and objectives of management and (ii) the expected benefits of the Business Combination, together with other statements that are not historical facts, are forward - looking statements that are estimates reflecting management’s best judgment based upon currently available information. Such forward - looking statements are inherently uncertain, and stockholders and other potential investors must recognize that actual results may differ materially from expectations as a result of a variety of factors, including, without limitation, those discussed below. Such forward - looking statements are based upon management’s current expectations and include known and unknown risks, uncertainties and other factors, many of which Athena and Ace Green are unable to predict or control, that may cause actual results, performance or plans to differ materially from any future results, performance or plans expressed or implied by such forward - looking statements. These statements involve risks and uncertainties that could cause actual results to differ materially from those anticipated in these statements as a result of a number of factors, inclu"
CAND_A63E959ADD_CHUNK_03,CAND_A63E959ADD,Infrastructure and Risk,Facet,"policy, incentives, and localization",middle,1159,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,41.07,0,41.07,"facet=policy, incentives, and localization Solely - owned and operated • LFP battery recycling • Commercially operating pilot Armenia / Georgia Facility • Licensed • Lead and Lithium battery recycling • Anticipated launches in Q4 2025 9 Solely - Owned & Operated Model 2 1B 1A Phase","Solely - owned and operated • LFP battery recycling • Commercially operating pilot Armenia / Georgia Facility • Licensed • Lead and Lithium battery recycling • Anticipated launches in Q4 2025 9 Solely - Owned & Operated Model 2 1B 1A Phase Lithium – LFP Lead Lead Battery Feedstock New Modular Expansion New Stage 2027 2027 H1 2026 Anticipated Launch 5,000 100,000 30,000 Initial Volume (equivalent Scrap Batteries in MT/year) Feedstock Ace is developing and building out its flagship U.S. recycling facility in Silsbee, Texas Why Texas? • Issued EPA ID to handle batteries in Texas • Leased location with suitable zoning, industrial power supply, and workforce availability • Strategically located near feedstock providers, key U.S. manufacturers and end customers, and well - established freight systems (port, rail, trucking) • Proximity to Ace HQ Anticipated Outcomes • Full control over plant capacities and products to showcase and build future partnerships • First commercial GREENLEAD® recycling facility in the U.S. • First commercial LFP battery recycling facility outside China • Support Ace achieve profitability in 2026 Two Phase Strategy • Phase"
CAND_EC164BEA16_CHUNK_01,CAND_EC164BEA16,Infrastructure and Risk,Facet,"policy, incentives, and localization",segment 1,1157,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,51.52,0,51.52,"facet=policy, incentives, and localization For many, the name Savannah evokes images of moss-draped oaks and historic cobblestone streets. Yet beneath this picturesque Southern charm lies another reality altogether: the city's role as one of the most important logistics and distribu","For many, the name Savannah evokes images of moss-draped oaks and historic cobblestone streets. Yet beneath this picturesque Southern charm lies another reality altogether: the city's role as one of the most important logistics and distribution centers in international trade. Several factors contribute to Savannah’s rise as a global logistics hub. Geographic Location Founded in 1733, Savannah has long been deeply intertwined with trade and logistics. Nestled on the Savannah River, just a stone's throw from the Atlantic Ocean, Savannah's Port offers direct access to international waters, making it a linchpin for global shipping routes. This geographic advantage has made it a key port for trading activities from the cotton era to the modern age of container shipping. This strategic position is strengthened by its proximity to major U.S. markets and infrastructure networks, which enable swift and seamless connections between land and sea. The city serves as a gateway not only to the Southeast but to the heart of the U.S., with 65 percent of the population reachable within a two-day drive. Port Capacity and Infrastructure The Port of Savannah,"
CAND_EC164BEA16_CHUNK_02,CAND_EC164BEA16,Infrastructure and Risk,Facet,"policy, incentives, and localization",segment 3,1202,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,50.71,0,50.71,"facet=policy, incentives, and localization their eye off markets closer to home. Following the Panama Canal's expansion, the spotlight shifted towards the Midwest as a crucial area for logistics and trade. In response, the Georgia Ports Authority launched the Mid-American Arc initia","their eye off markets closer to home. Following the Panama Canal's expansion, the spotlight shifted towards the Midwest as a crucial area for logistics and trade. In response, the Georgia Ports Authority launched the Mid-American Arc initiative to enhance intermodal rail services and extend the Port of Savannah's influence across key inland markets, from Atlanta to Memphis, Dallas, St. Louis, Chicago, and into the Ohio Valley. A key component of this effort is the Port of Savannah International Multi-Modal Connector , a $128 million investment designed to significantly boost the Port's rail capacity. By connecting the Garden City Terminal's two rail yards, this project is set to streamline operations, double the terminal's capacity to handle around 1 million containers annually and establish the Port of Savannah as the home of the largest on-port rail facility in the Eastern United States. The Impact of Savannah’s Growth Savannah's expanding role in international trade has far-reaching implications beyond the immediate benefits to businesses involved in global commerce. The growth has spurred broader economic development and job creation across the region, significantly impacting the"
CAND_EC164BEA16_CHUNK_03,CAND_EC164BEA16,Infrastructure and Risk,Facet,"policy, incentives, and localization",segment 2,1217,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,48.84,0,48.84,"facet=policy, incentives, and localization traffic congestion and emissions. The project will link two on-dock rail yards served by CSX and Norfolk Southern, expanding the Port of Savannah’s rail lift capacity from 500,000 to more than 2 million TEUs per year. The GPA is also focusi","traffic congestion and emissions. The project will link two on-dock rail yards served by CSX and Norfolk Southern, expanding the Port of Savannah’s rail lift capacity from 500,000 to more than 2 million TEUs per year. The GPA is also focusing on infrastructure improvements to accommodate larger vessels and increase operational capacity. For example, the Garden City Terminal has been expanded to handle seven ships simultaneously, including four vessels of 16,000+ TEUs. The Ocean Terminal is undergoing renovations to serve two large container ships at the same time, offering a 2 million TEU annual capacity​. On top of it all, the Savannah industrial market is booming, with demand driving the construction of multiple distribution centers. The near-port development in Savannah accounts for 11 million square feet of speculative industrial space, despite a nationwide slowdown in speculative building​. Innovative Services and Logistics Excellence Another key asset reinforcing Savannah’s role in global trade is the Savannah Logistics Innovation Center . Designed to bolster the capabilities of companies within the region’s premier logistics sector, this Center aims to enhance supply chain efficiencies, spur"
CAND_EC164BEA16_CHUNK_04,CAND_EC164BEA16,Infrastructure and Risk,Facet,"policy, incentives, and localization",segment 1,1092,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,48.45,0,48.45,"facet=policy, incentives, and localization swift and seamless connections between land and sea. The city serves as a gateway not only to the Southeast but to the heart of the U.S., with 65 percent of the population reachable within a two-day drive. Port Capacity and Infrastructure T","swift and seamless connections between land and sea. The city serves as a gateway not only to the Southeast but to the heart of the U.S., with 65 percent of the population reachable within a two-day drive. Port Capacity and Infrastructure The Port of Savannah, operated by the Georgia Ports Authority (GPA), is home to the largest single-terminal container facility of its kind in North America and is one of the busiest container gateways in the nation. The Savannah Harbor Expansion Project (SHEP), which was completed in 2022, deepened the Savannah Harbor from a depth of 42 feet to 47 feet and extended the entrance channel by 7 miles. It also deepened the outer harbor for approximately 18.5 miles into the Atlantic Ocean. This deepening allows larger, more efficient container vessels access to the Port. The Port itself is also undergoing a significant expansion to increase its container capacity by 60 percent. The goal is to increase annual capacity from 6 million twenty-foot equivalent units (TEUs) to 9.5 million TEUs by 2025. This expansion is mirrored by considerable growth in"
CAND_EC164BEA16_CHUNK_05,CAND_EC164BEA16,Infrastructure and Risk,Facet,"policy, incentives, and localization",segment 4,1085,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,48.37,0,48.37,"facet=policy, incentives, and localization Capabilities ! For over half a century, Averitt has been helping our customers succeed. We do it through a mix of passion, pride, and a powerful network of innovative transportation and logistics services. These services are spread across f","Capabilities ! For over half a century, Averitt has been helping our customers succeed. We do it through a mix of passion, pride, and a powerful network of innovative transportation and logistics services. These services are spread across five main units that align with how shippers think and work. This not only streamlines. it creates a unified single-source offering that delivers a world of benefits all in one place. We call it the Power of One, and it's the key to our position as an industry leader. With Averitt, you have everything you need to plan, pack, move, manage, track, deliver, distribute, and more, all with just one contact, and zero worries... ...no matter what your transportation needs may be, and no matter how complicated the logistics. Averitt's talented and committed team of associates is here to get the job done right. Our LTL teams provide award-winning service throughout North America... ... from the first mile to the final mile and everything in between. Our truckload services include full load transportation, both over the road and on the rail, as"
CAND_3084EE6CB5_CHUNK_01,CAND_3084EE6CB5,Supply Chain Evidence,Facet,"policy, incentives, and localization",late,1223,180,hashing_bow,512,2026-03-25,2026-03-25,1,Review,45.54,0,45.54,"facet=policy, incentives, and localization service, malware or other forms of cyberattacks. While the Company has taken measures to protect against those types of attacks, those measures may not adequately protect its on-line activities from such attacks. The Company’s risk and expo","service, malware or other forms of cyberattacks. While the Company has taken measures to protect against those types of attacks, those measures may not adequately protect its on-line activities from such attacks. The Company’s risk and exposure to these matters cannot be fully mitigated because of, among other things, the evolving nature of these threats. As a result, cyber security and the continued development and enhancement of controls, processes and practices designed to protect systems, computers, software, data and networks from attack, damage or unauthorized access is a priority. As cyber threats continue to evolve, the Company may be required to expend additional resources to continue to modify or enhance protective measures or to investigate and remediate any security vulnerabilities. U.S. Legislative and Regulatory Policies. The recent election of President Trump may result in legislative and regulatory changes that could have an adverse effect on the Company and its financial condition. In particular, there is uncertainty regarding U.S. tariffs and support for existing treaty and trade relationships, including with Canada. Implementation by the U.S. government of new legislative or regulatory"
